id	trait	mesh_term	mesh_id	sample_size	n_case	n_control	population	author	pmid	year	n_blocks	n_variants	n_sig	source	source_acc_id	analysis	causaldb_id	causaldb_fn
d2d01f27-345d-474d-ae8c-7cd3b3323314	D64 Other anaemias	Anemia	D000740	452264	12664.0	439600.0	1	Roslin Institute	30349118	2018	9	9124412	1049	TBD	TBD	Finemapping	1249	AT515
894a38f2-66b4-48f4-a51e-76315076a2b3	D63 Anaemia in chronic diseases classified elsewhere	Anemia	D000740	452264	763.0	451501.0	1	Roslin Institute	30349118	2018	6	9124412	9	TBD	TBD	Finemapping	1250	AT517
9fa6e204-15d5-404b-93ce-fe36445a8e8a	D64 Other anaemias	Anemia	D000740	361194	3702.0	357492.0	1	Nealelab	Nealelab	2018	2	10816317	617	TBD	TBD	Finemapping	2637	BE069
76ccc6b2-178f-468e-ba9e-428fbdf3c6f0	D60-D64 Aplastic and other anaemias	Anemia, Aplastic	D000741	452264	13656.0	438608.0	1	Roslin Institute	30349118	2018	8	9124412	943	TBD	TBD	Finemapping	1251	AT379
592e50ae-f52f-4701-adb2-9ea952b3b98d	D50 Iron deficiency anaemia	Anemia, Iron-Deficiency	D018798	452264	8405.0	443859.0	1	Roslin Institute	30349118	2018	1	9124412	33	TBD	TBD	Finemapping	1913	AT320
6ee28bda-15b8-47d8-9249-507d90659094	D50 Iron deficiency anaemia	Anemia, Iron-Deficiency	D018798	361194	3222.0	357972.0	1	Nealelab	Nealelab	2018	1	10816317	183	TBD	TBD	Finemapping	3001	BE074
51866984-e4c6-43b1-9c1e-3438db5ca916	I72 Other aneurysm	Aneurysm	D000783	452264	518.0	451746.0	1	Roslin Institute	30349118	2018	16	9124412	32	TBD	TBD	Finemapping	1252	AT097
a30d1c3f-a83d-469e-bf12-2e7cd968d7a8	angina	Angina Pectoris	D000787	452264	14399.0	437865.0	1	Roslin Institute	30349118	2018	24	9124412	1138	TBD	TBD	Finemapping	1253	AT099
e6227cf4-a563-4b67-9b18-6914e6a5a317	I20 Angina pectoris	Angina Pectoris	D000787	452264	19935.0	432329.0	1	Roslin Institute	30349118	2018	23	9124412	1035	TBD	TBD	Finemapping	1254	AT396
ad27aab7-d541-4cb5-9a70-1983fd9186ff	Vascular/heart problems diagnosed by doctor: Angina	Angina Pectoris	D000787	385699	12114.0	373585.0	1	CTGLAB	31427789	2019	16	10588129	693	TBD	TBD	Finemapping	2057	GA365
4391ce0b-6e7a-48c7-ab77-472d2dc0e356	Non-cancer illness code, self-reported: angina	Angina Pectoris	D000787	289307	12065.0	277242.0	1	CTGLAB	31427789	2019	16	10318726	724	TBD	TBD	Finemapping	2058	GA413
37a5c7cc-44c7-4ca8-b9cb-c90508887818	I20 Angina pectoris	Angina Pectoris	D000787	244890	13541.0	231349.0	1	CTGLAB	31427789	2019	17	10153848	491	TBD	TBD	Finemapping	2059	GA507
02dff237-7f57-4cf2-8470-2905cd7e2b72	I20 Angina pectoris	Angina Pectoris	D000787	361194	6246.0	354948.0	1	Nealelab	Nealelab	2018	4	10816317	237	TBD	TBD	Finemapping	2638	BE041
7b0893c2-62d6-4403-b162-a5c50a157e8f	Glycated hemoglobin levels	Anion Exchange Protein 1, Erythrocyte	D001457	1721			4	Chai JF	32936915	2020	3	9659798	95	Causal DB/GWAS Catalog	GCST90011771	Finemapping	4338	GD01943
9126e523-60c6-45d0-b9bb-c58a97a5ce59	Glycated hemoglobin levels	Anion Exchange Protein 1, Erythrocyte	D001457	2704			4	Chai JF	32936915	2020	4	5499816	78	Causal DB/GWAS Catalog	GCST90011772	Finemapping	4339	GD01944
c0c7953e-41a2-487a-accf-87359f9c323d	Ankle-brachial index (at exam 6, GEE, adjusted for age and sex)	Ankle Brachial Index	D055109	984			1	Fox CS	17903303	2007	3	103422	4	TBD	TBD	Finemapping	277	DB666
f3bf93ed-f3e7-4488-9c93-677c1dd8341f	Ankle-brachial index (at exam 6, GEE, adjusted for multivariable)	Ankle Brachial Index	D055109	984			1	Fox CS	17903303	2007	1	103422	2	TBD	TBD	Finemapping	278	DB668
c829dd96-b685-460e-b2de-170223eda7f2	Ankle-brachial index (at exam 7, GEE, adjusted for age and sex)	Ankle Brachial Index	D055109	982			1	Fox CS	17903303	2007	3	103429	5	TBD	TBD	Finemapping	279	DB670
fdf55bba-d1d8-48a2-82ae-fd10353cf7db	Ankle-brachial index (at exam 7, GEE, adjusted for multivariable)	Ankle Brachial Index	D055109	982			1	Fox CS	17903303	2007	1	103429	1	TBD	TBD	Finemapping	280	DB672
f71766eb-6c48-4042-aa25-50b2a9f6865e	S82 Fracture of lower leg, including ankle	Ankle Fractures	D064386	361194	4557.0	356637.0	1	Nealelab	Nealelab	2018	2	10816317	4	TBD	TBD	Finemapping	3052	BE054
43c46584-9e52-477b-ac19-a8f743528920	Anorexia nervosa	Anorexia Nervosa	D000856	17767	2907.0	14860.0	1	Boraska V	24514567	2014	1	1147498	1	TBD	TBD	Finemapping	465	LD047
787be545-8b22-4253-8a1f-8f9e98ab18f5	Anorexia nervosa	Anorexia Nervosa	D000856	14477	3495.0	10982.0	1	PGC	28494655	2017	1	10640758	7	TBD	TBD	Finemapping	991	OT226
f2d9a595-abe9-4294-aa86-6711d3dc85d7	anti-Mullerian hormone measurement	Anti-Mullerian Hormone	D054304	3344			1	Ruth KS	30649302	2019	1	8385441	1	Causal DB/GWAS Catalog	GCST007363	Finemapping	4657	GD00390
14a05f5e-33d0-4937-95ab-f5776350e947	anti-BK polyomavirus antibody measurement	Antibodies	D000906	8555			1	Butler-Laporte G	33204752	2020	1	9457469	6	Causal DB/GWAS Catalog	GCST90006885	Finemapping	4818	GD01950
f492f59f-c2f1-4f6d-af44-fe9ceeeb9c19	Chlamydia trachomatis seropositivity	Antibodies	D000906	8735			1	Butler-Laporte G	33204752	2020	1	9457375	1	Causal DB/GWAS Catalog	GCST90006886	Finemapping	4819	GD01951
d91d9264-422f-4705-8374-003f70123930	anti-chlamydia trachomatis antibody measurement	Antibodies	D000906	1371			1	Butler-Laporte G	33204752	2020	22	9473976	61	Causal DB/GWAS Catalog	GCST90006888	Finemapping	4820	GD01953
d1ccd382-e850-4350-9ff7-c440eab0caf2	anti-chlamydia trachomatis antibody measurement	Antibodies	D000906	1784			1	Butler-Laporte G	33204752	2020	1	9465260	1	Causal DB/GWAS Catalog	GCST90006889	Finemapping	4821	GD01954
cefa1170-1285-43e5-a37f-feccea85bb3f	anti-chlamydia trachomatis antibody measurement	Antibodies	D000906	273			1	Butler-Laporte G	33204752	2020	5	9425275	6	Causal DB/GWAS Catalog	GCST90006890	Finemapping	4822	GD01955
5d09cf13-47e0-40dc-810f-ade4a536e340	Anti-cytomegalovirus IgG measurement	Antibodies	D000906	5087			1	Butler-Laporte G	33204752	2020	1	9458049	1	Causal DB/GWAS Catalog	GCST90006894	Finemapping	4823	GD01959
c9cbbf05-43d3-4bd4-b942-c71aac9f66dd	Epstein-Barr virus seropositivity	Antibodies	D000906	8735			1	Butler-Laporte G	33204752	2020	1	9457057	2	Causal DB/GWAS Catalog	GCST90006897	Finemapping	4824	GD01962
03b86363-f7e6-4cd4-a19c-3464967cc7dc	anti-Epstein Barr virus antibody measurement	Antibodies	D000906	7763			1	Butler-Laporte G	33204752	2020	7	9456241	3431	Causal DB/GWAS Catalog	GCST90006898	Finemapping	4825	GD01963
93d35d7a-a74b-4d47-b935-d8a55e5790b0	anti-Epstein Barr virus antibody measurement	Antibodies	D000906	7972			1	Butler-Laporte G	33204752	2020	5	9457343	10133	Causal DB/GWAS Catalog	GCST90006899	Finemapping	4826	GD01964
2c065008-fd91-4735-af78-93bd591bf317	anti-Epstein Barr virus antibody measurement	Antibodies	D000906	8518			1	Butler-Laporte G	33204752	2020	5	9457479	5951	Causal DB/GWAS Catalog	GCST90006900	Finemapping	4827	GD01965
86985edb-9282-4ad1-94b7-408ef5502fc5	anti-Epstein Barr virus antibody measurement	Antibodies	D000906	8191			1	Butler-Laporte G	33204752	2020	6	9457075	11604	Causal DB/GWAS Catalog	GCST90006901	Finemapping	4828	GD01966
c7b97e79-b4c1-4676-b8dc-061705cb8b98	anti-human herpes virus 6 antibody measurement	Antibodies	D000906	6968			1	Butler-Laporte G	33204752	2020	4	9457782	34	Causal DB/GWAS Catalog	GCST90006904	Finemapping	4829	GD01969
65c1ac17-c65b-4137-bfc7-862af777f4c3	anti-human herpes virus 6 antibody measurement	Antibodies	D000906	7119			1	Butler-Laporte G	33204752	2020	2	9458522	3	Causal DB/GWAS Catalog	GCST90006906	Finemapping	4830	GD01971
adcb6940-abad-49e8-a52f-f625bf0c5566	anti-human herpes virus 7 antibody measurement	Antibodies	D000906	8528			1	Butler-Laporte G	33204752	2020	5	9459199	492	Causal DB/GWAS Catalog	GCST90006909	Finemapping	4831	GD01974
3e4bd97b-cdb1-40f6-9535-921b3a65aa23	Anti-Helicobacter pylori IgG measurement	Antibodies	D000906	2640			1	Butler-Laporte G	33204752	2020	1	9454735	7	Causal DB/GWAS Catalog	GCST90006914	Finemapping	4832	GD01979
6e65b793-31f0-4dbf-b607-94d7e4a5088e	Anti-Helicobacter pylori IgG measurement	Antibodies	D000906	2251			1	Butler-Laporte G	33204752	2020	1	9457562	1	Causal DB/GWAS Catalog	GCST90006915	Finemapping	4833	GD01980
dc1d81d0-e404-4d0f-821a-70d90ac1813e	Herpes simplex virus 2 seropositivity	Antibodies	D000906	8735			1	Butler-Laporte G	33204752	2020	2	9457357	7	Causal DB/GWAS Catalog	GCST90006919	Finemapping	4834	GD01984
e4be0b56-4ad4-493d-98f5-b75ea4e318d0	polyomavirus 2 seropositivity	Antibodies	D000906	8735			1	Butler-Laporte G	33204752	2020	4	9457348	7618	Causal DB/GWAS Catalog	GCST90006921	Finemapping	4835	GD01986
af8f3aaf-97c1-4fc1-b609-ce073d2f28f9	anti-polyomavirus 2 antibody measurement	Antibodies	D000906	5118			1	Butler-Laporte G	33204752	2020	3	9459015	4800	Causal DB/GWAS Catalog	GCST90006922	Finemapping	4836	GD01987
75fba3a4-355a-4fc7-9c32-d5525e1c7a16	merkel cell virus seropositivity	Antibodies	D000906	8735			1	Butler-Laporte G	33204752	2020	5	9457394	7215	Causal DB/GWAS Catalog	GCST90006923	Finemapping	4837	GD01988
17003ea0-2e4c-497b-84d1-c39f9500da8c	anti-merkel cell virus antibody measurement	Antibodies	D000906	5915			1	Butler-Laporte G	33204752	2020	8	9458288	4575	Causal DB/GWAS Catalog	GCST90006924	Finemapping	4838	GD01989
b4bf3d61-cd3c-45d0-a08a-a04789a523d7	Anti-Toxoplasma gondii IgG measurement	Antibodies	D000906	3919			1	Butler-Laporte G	33204752	2020	3	9460766	7	Causal DB/GWAS Catalog	GCST90006927	Finemapping	4839	GD01992
b4c8c5e3-340c-411f-a0ec-71f59a68921f	Varicella zoster virus seropositivity	Antibodies	D000906	8735			1	Butler-Laporte G	33204752	2020	3	9457318	535	Causal DB/GWAS Catalog	GCST90006928	Finemapping	4840	GD01993
df177d7f-771a-4937-9bae-26d7c365a5dd	Anti-varicella zoster virus IgG measurement	Antibodies	D000906	7595			1	Butler-Laporte G	33204752	2020	8	9459490	9784	Causal DB/GWAS Catalog	GCST90006929	Finemapping	4841	GD01994
5e670ba2-e610-4f6a-b2c8-d106d7732e15	Anti-Epstein-Barr virus nuclear antigen (EBNA) IgG levels	Antibodies, Viral	D000914	4365			2	Sallah N	32737300	2020	3	14928975	1896	Causal DB/GWAS Catalog	GCST90000522	Finemapping	3620	GD00998
b415575f-b9cd-42f7-a06c-82e459e412e1	Anti-Epstein-Barr virus viral capsid antigen (VCA) IgG levels	Antibodies, Viral	D000914	4365			2	Sallah N	32737300	2020	2	14928986	323	Causal DB/GWAS Catalog	GCST90000523	Finemapping	3621	GD00999
46121516-a024-44f5-abbc-669933b0664e	Anti-Kaposi's sarcoma associated herpesvirus ORF73 IgG levels	Antibodies, Viral	D000914	4365			2	Sallah N	32737300	2020	1	14928972	1	Causal DB/GWAS Catalog	GCST90000524	Finemapping	3622	GD01000
0bc586be-48d7-44f7-affe-e987a6359263	Anti-Kaposi's sarcoma associated herpesvirus K10.5 IgG levels	Antibodies, Viral	D000914	4365			2	Sallah N	32737300	2020	2	14928965	5	Causal DB/GWAS Catalog	GCST90000525	Finemapping	3623	GD01001
90cc51cb-697d-4cc8-8293-cdf68f7698ee	Stem (CD34+)	Antigens, CD34	D018952	669			1	Roederer M	25772697	2015	1	1098745	1	TBD	TBD	Finemapping	650	OT041
937ba21d-9bb2-431d-b458-4ba9302e5bb8	anal problem	Anus Diseases	D001004	452264	1461.0	450803.0	1	Roslin Institute	30349118	2018	5	9124412	29	TBD	TBD	Finemapping	1255	AT154
1ac07e3f-32f4-45d2-a9c5-ee5d27c3e480	K62 Other diseases of anus and rectum	Anus Diseases	D001004	452264	25542.0	426722.0	1	Roslin Institute	30349118	2018	1	9124412	2	TBD	TBD	Finemapping	1256	AT414
67bc4de9-d8e3-4d98-8175-b4eb43420012	K62 Other diseases of anus and rectum	Anus Diseases	D001004	361194	13882.0	347312.0	1	Nealelab	Nealelab	2018	1	10816317	0	TBD	TBD	Finemapping	2639	BE002
05d9b21a-312c-474e-bbc6-4f5d718b80d0	F41 Other anxiety disorders	Anxiety Disorders	D001008	452264	6486.0	445778.0	1	Roslin Institute	30349118	2018	1	9124412	0	TBD	TBD	Finemapping	1257	AT118
64cee76c-6fdf-4d83-a842-789937e7bf86	F40 Phobic anxiety disorders	Anxiety Disorders	D001008	452264	609.0	451655.0	1	Roslin Institute	30349118	2018	14	9124412	39	TBD	TBD	Finemapping	1258	AT119
8ec028c0-7b4b-44af-a828-14ab8232fe4c	anxiety/panic attacks	Anxiety Disorders	D001008	452264	6262.0	446002.0	1	Roslin Institute	30349118	2018	1	9124412	0	TBD	TBD	Finemapping	1259	AT634
00d4217a-9e36-4bdf-b86d-16c14fd7d56e	Anxiety - Ever felt worried, tense, or anxious for most of a month or longer	Anxiety Disorders	D001008	118397	31655.0	86742.0	1	CTGLAB	31427789	2019	1	9513612	0	TBD	TBD	Finemapping	2060	GA542
9bd4ee4c-b654-48b7-8457-5c2dc34181f6	Anxiety - Ever worried more than most people would in similar situation	Anxiety Disorders	D001008	106215	27611.0	78604.0	1	CTGLAB	31427789	2019	1	9430221	5	TBD	TBD	Finemapping	2061	GA543
9d6473e6-f6b0-4613-a524-56be1ceaa908	Anxiety - Recent easy annoyance or irritability	Anxiety Disorders	D001008	126198			1	CTGLAB	31427789	2019	1	9564533	0	TBD	TBD	Finemapping	2062	GA573
bd2358f4-d2ca-4f91-8b96-49e5a83edd36	Anxiety - Reccent feelings or nervousness or anxiety	Anxiety Disorders	D001008	126325			1	CTGLAB	31427789	2019	1	9564533	1	TBD	TBD	Finemapping	2063	GA574
180c4a66-4781-4d62-9b74-c3d5aa6718f0	Anxiety - Recent inability to stop or control worying	Anxiety Disorders	D001008	126300			1	CTGLAB	31427789	2019	1	9564533	1	TBD	TBD	Finemapping	2064	GA577
d11abb68-cad9-4168-8f05-5da839c2f59b	Anxiety - Recent feelings of foreboding	Anxiety Disorders	D001008	126179			1	CTGLAB	31427789	2019	1	9564533	1	TBD	TBD	Finemapping	2065	GA580
f3a2c6f2-7109-46df-9c81-8b371a18d6b9	Anxiety - Recent trouble relaxing	Anxiety Disorders	D001008	126422			1	CTGLAB	31427789	2019	2	9564533	32	TBD	TBD	Finemapping	2066	GA583
26626ab0-5cd5-469a-89d7-caee26f90663	Anxiety - Recent restlessness	Anxiety Disorders	D001008	126513			1	CTGLAB	31427789	2019	1	9566424	5	TBD	TBD	Finemapping	2067	GA584
2c807961-2dff-4386-afe9-27abd41fc1eb	Anxiety - Recent worrying too much about different things	Anxiety Disorders	D001008	126284			1	CTGLAB	31427789	2019	1	9564533	1	TBD	TBD	Finemapping	2068	GA588
e286d6c0-2663-42d6-9776-35b3c975a9fb	I71 Aortic aneurysm and dissection	Aortic Aneurysm	D001014	452264	1470.0	450794.0	1	Roslin Institute	30349118	2018	4	9124412	18	TBD	TBD	Finemapping	1260	AT331
c0db8319-3e1b-43c9-9e6c-ed62c63f139f	Apolipoprotein a-i	Apolipoprotein A-I	D016632	20687			1	Kettunen	27005778	2016	10	11759629	414	TBD	TBD	Finemapping	821	LD091
8a263c24-004c-4b4e-9be2-fcbc1c2ecfa9	Plasma Apolipoprotein C3 level (GEE, multivariate adjusted)	Apolipoprotein C-III	D053305	767			1	Kathiresan S	17903299	2007	2	102800	3	TBD	TBD	Finemapping	253	DB472
533dcd8b-aa87-4b81-bb0b-c78fec7a01e6	Plasma Apolipoprotein C3 level (GEE, adjusted for age and sex)	Apolipoprotein C-III	D053305	767			1	Kathiresan S	17903299	2007	3	102814	4	TBD	TBD	Finemapping	254	DB474
99a40e69-274d-4141-a3c7-ea74b4469af1	Plasma Apolipoprotein A-I level (GEE, multivariate adjusted)	Apolipoproteins	D001053	997			1	Kathiresan S	17903299	2007	3	103391	5	TBD	TBD	Finemapping	164	DB464
abf69e32-247f-47e6-862a-242189968c83	Plasma Apolipoprotein A-I level (GEE, adjusted for age and sex)	Apolipoproteins	D001053	997			1	Kathiresan S	17903299	2007	4	103421	6	TBD	TBD	Finemapping	165	DB466
22db982f-31a2-4dce-b468-979b1b063693	Plasma Apolipoprotein B level (GEE, multivariate adjusted)	Apolipoproteins B	D001055	997			1	Kathiresan S	17903299	2007	4	103391	4	TBD	TBD	Finemapping	166	DB468
eaff6d51-d39c-406d-b7b1-4d19c5ef4d08	Plasma Apolipoprotein B level (GEE, adjusted for age and sex)	Apolipoproteins B	D001055	997			1	Kathiresan S	17903299	2007	4	103421	4	TBD	TBD	Finemapping	167	DB470
81ef2200-e5fb-445e-bac6-ecc0616ebb35	Apolipoprotein b	Apolipoproteins B	D001055	20690			1	Kettunen	27005778	2016	22	11812250	1520	TBD	TBD	Finemapping	721	LD092
3ddb12be-0818-4630-925d-3f6c2c49beee	Plasma Apolipoprotein E level (at exam 5, GEE, adjusted for multivariable)	Apolipoproteins E	D001057	744			1	Kathiresan S	17903299	2007	7	102721	7	TBD	TBD	Finemapping	168	DB608
942376f4-2ba2-4dd4-80f6-57517b876ac9	Plasma Apolipoprotein E level (at exam 5, GEE, adjusted for age and sex)	Apolipoproteins E	D001057	744			1	Kathiresan S	17903299	2007	9	102730	10	TBD	TBD	Finemapping	169	DB610
a08170f7-36cf-4279-b283-18ff80eec6bb	K35 Acute appendicitis	Appendicitis	D001064	452264	3169.0	449095.0	1	Roslin Institute	30349118	2018	1	9124412	27	TBD	TBD	Finemapping	1261	AT080
e6dd2845-bb39-4a35-9041-4336027284e2	appendicitis	Appendicitis	D001064	452264	3814.0	448450.0	1	Roslin Institute	30349118	2018	2	9124412	8	TBD	TBD	Finemapping	1262	AT112
01ab64b5-8e66-4239-8648-39fcfa0fe742	K35-K38 Diseases of appendix	Appendicitis	D001064	452264	3906.0	448358.0	1	Roslin Institute	30349118	2018	1	9124412	31	TBD	TBD	Finemapping	1263	AT619
5d88ad8a-2c4c-4363-83c8-123dcbe705d8	K35 Acute appendicitis	Appendicitis	D001064	361194	2404.0	358790.0	1	Nealelab	Nealelab	2018	3	10816317	19	TBD	TBD	Finemapping	2640	BE090
85e3aa28-5343-44dd-b129-e06c3c7566f2	Arachidonic acid	Arachidonic acid	D016718	8631			1	Guan W	24823311	2014	159	2587935	475	TBD	TBD	Finemapping	479	PH071
a9562eab-d986-4d57-bb91-170dea2255c1	heart arrhythmia	Arrhythmias, Cardiac	D001145	452264	6912.0	445352.0	1	Roslin Institute	30349118	2018	12	9124412	681	TBD	TBD	Finemapping	1264	AT133
ffa1f835-3811-4452-a318-a4982eba85c9	I49 Other cardiac arrhythmias	Arrhythmias, Cardiac	D001145	452264	2831.0	449433.0	1	Roslin Institute	30349118	2018	2	9124412	2	TBD	TBD	Finemapping	1265	AT240
9418bac4-e668-4cea-8e95-4846e2bd9db1	I48 Atrial fibrillation and flutter	Arrhythmias, Cardiac	D001145	244890	10986.0	233904.0	1	CTGLAB	31427789	2019	22	10152288	1140	TBD	TBD	Finemapping	2069	GA509
415af432-0379-4dba-b13b-115267ee485e	I48 Atrial fibrillation and flutter	Arrhythmias, Cardiac	D001145	361194	6356.0	354838.0	1	Nealelab	Nealelab	2018	26	10816317	1601	TBD	TBD	Finemapping	2641	BE039
c4e954db-a19b-41b0-9a2f-1144751de2af	I65 Occlusion and stenosis of precerebral arteries, not resulting in cerebral infarction	Arterial Occlusive Diseases	D001157	452264	1107.0	451157.0	1	Roslin Institute	30349118	2018	10	9124412	53	TBD	TBD	Finemapping	1266	AT547
59abf17a-29ad-4b41-a907-fc2687d2710a	Mean Arterial Pressure	Arterial Pressure	D062186	69395			1	Wain LV	21909110	2011	14	2584438	129	TBD	TBD	Finemapping	381	DB840
6698c73c-15a0-4730-bb59-226bb7ed323e	Mean arterial pressure	Arterial Pressure	D062186	136482			4	Kanai M	29403010	2018	15	4028169	615	TBD	TBD	Finemapping	1115	OT280
7add2fe3-0b46-457f-ae23-89e5f4f41cb3	M05-M14 Inflammatory polyarthropathies	Arthritis	D001168	452264	20857.0	431407.0	1	Roslin Institute	30349118	2018	7	9124412	1333	TBD	TBD	Finemapping	1267	AT028
eb1aa7f6-c4f4-450a-b0ae-b07e3b8923d5	M13 Other arthritis	Arthritis	D001168	452264	12699.0	439565.0	1	Roslin Institute	30349118	2018	1	9124412	40	TBD	TBD	Finemapping	1268	AT269
c4d8eded-9ab3-45ca-a519-eb5c62e3ad4b	M15 Polyarthrosis	Arthritis	D001168	452264	4373.0	447891.0	1	Roslin Institute	30349118	2018	1	9124412	0	TBD	TBD	Finemapping	1269	AT270
87e8030e-8143-4e76-ad10-23ac37716c6f	M18 Arthrosis of first carpometacarpal joint	Arthritis	D001168	452264	1439.0	450825.0	1	Roslin Institute	30349118	2018	5	9124412	12	TBD	TBD	Finemapping	1270	AT274
1f8b06e0-8f99-40ac-8fe8-b4ccad77274d	M15-M19 Arthrosis	Arthritis	D001168	452264	48510.0	403754.0	1	Roslin Institute	30349118	2018	19	9124412	460	TBD	TBD	Finemapping	1271	AT433
c55c5beb-1da2-4795-a9c0-a9d7c6b26001	arthritis (nos)	Arthritis	D001168	452264	3464.0	448800.0	1	Roslin Institute	30349118	2018	2	9124412	3	TBD	TBD	Finemapping	1272	AT614
63645bd2-053b-4e2d-b92c-4c233024d4ab	M13 Other arthritis	Arthritis	D001168	244890	9578.0	235312.0	1	CTGLAB	31427789	2019	1	10150218	0	TBD	TBD	Finemapping	2070	GA515
2c4ec033-65ab-457b-b332-79b2a310a063	M15 Polyarthrosis	Arthritis	D001168	361194	1264.0	359930.0	1	Nealelab	Nealelab	2018	9	10816317	12	TBD	TBD	Finemapping	2642	BE166
e3985b70-e380-4ee1-9bdc-2641bc04e1ad	M13 Other arthritis	Arthritis	D001168	361194	1110.0	360084.0	1	Nealelab	Nealelab	2018	9	10816317	13	TBD	TBD	Finemapping	2643	BE181
1a422b2f-30c2-4189-b7c2-c0fd8cb4f2bb	M00-M03 Infectious arthropathies	Arthritis, Infectious	D001170	452264	524.0	451740.0	1	Roslin Institute	30349118	2018	17	9124412	114	TBD	TBD	Finemapping	1273	AT543
cae6b860-ba1e-4ff0-802c-59ebdcdb9d7e	Juvenile idiopathic arthritis (oligoarticular or rheumatoid factor-negative polyarticular)	Arthritis, Juvenile	D001171	15872	2816.0	13056.0	1	Hinks A	23603761	2013	6	118168	687	TBD	TBD	Finemapping	438	CA138
2d3e68cf-c051-4c29-a2eb-fa7847939b03	Juvenile idiopathic arthritis with vs without uveitis	Arthritis, Juvenile	D001171	384	137.0	247.0	1	Haasnoot AJW	29513936	2018	1	9237706	0	TBD	TBD	Finemapping	1136	OT308
3af88877-4361-4f7c-b24c-ad0824dde85f	Juvenile idiopathic arthritis with vs without uveitis	Arthritis, Juvenile	D001171	192	77.0	115.0	1	Haasnoot AJW	29513936	2018	1	9026422	0	TBD	TBD	Finemapping	1137	OT309
e5d3b7c2-942e-477b-90ee-45d80cd3a51a	Arthritis (juvenile idiopathic)	Arthritis, Juvenile	D001171	12501	3305.0	9196.0	1	L_¨_´_¸pez-Isac E	33106285	2020	14	7461212	7931	Causal DB/GWAS Catalog	GCST90010715	Finemapping	4574	GD09629
7adf79f1-e8db-4ef2-a5c0-25c17a348032	M07 Psoriatic and enteropathic arthropathies	Arthritis, Psoriatic	D015535	452264	777.0	451487.0	1	Roslin Institute	30349118	2018	18	9124412	2456	TBD	TBD	Finemapping	1870	AT168
e677e4ec-e192-466f-949f-40bcf1dd322b	psoriatic arthropathy	Arthritis, Psoriatic	D015535	452264	882.0	451382.0	1	Roslin Institute	30349118	2018	20	9124412	3262	TBD	TBD	Finemapping	1871	AT626
d42e3729-8215-4778-974f-a9d5051a4aeb	Rheumatoid arthritis	Arthritis, Rheumatoid	D001172	25708	5539.0	20169.0	1	Stahl EA	20453842	2010	13	2233741	3843	TBD	TBD	Finemapping	360	CA391
8574c210-8cb1-42d6-9833-79c5f32f09e4	Rheumatoid arthritis	Arthritis, Rheumatoid	D001172	47580	13838.0	33742.0	1	Eyre S	23143596	2012	18	127348	2354	TBD	TBD	Finemapping	405	CA104
